07.07.1997 04:00:00.000,1.68990,1.69610,1.68220,1.68520,106952.7891
08.07.1997 04:00:00.000,1.68540,1.69050,1.68220,1.68680,103502.7031
09.07.1997 04:00:00.000,1.68660,1.69270,1.68320,1.68710,131103.4219
10.07.1997 04:00:00.000,1.68740,1.69910,1.68570,1.68780,138003.5938
11.07.1997 04:00:00.000,1.68780,1.68780,1.68780,1.68780,0.0000
12.07.1997 04:00:00.000,1.68780,1.68780,1.68780,1.68780,0.0000
13.07.1997 04:00:00.000,1.69030,1.69360,1.68430,1.68790,100052.6094
14.07.1997 04:00:00.000,1.68820,1.69150,1.66800,1.67750,105802.7578
15.07.1997 04:00:00.000,1.67800,1.68210,1.67070,1.67570,133403.4844
16.07.1997 04:00:00.000,1.67590,1.67910,1.66430,1.67380,63251.6484
17.07.1997 04:00:00.000,1.67360,1.68050,1.66900,1.67800,57501.5000
18.07.1997 04:00:00.000,1.67800,1.67800,1.67800,1.67800,0.0000
19.07.1997 04:00:00.000,1.67800,1.67800,1.67800,1.67800,0.0000
20.07.1997 04:00:00.000,1.67830,1.68170,1.67300,1.67820,37950.9883
21.07.1997 04:00:00.000,1.67770,1.68300,1.67080,1.67790,110402.8828
22.07.1997 04:00:00.000,1.67760,1.68680,1.67200,1.67760,78202.0391
23.07.1997 04:00:00.000,1.67710,1.67980,1.66820,1.67340,97752.5469
24.07.1997 04:00:00.000,1.67360,1.67470,1.66000,1.66200,121903.1797
25.07.1997 04:00:00.000,1.66200,1.66200,1.66200,1.66200,0.0000
26.07.1997 04:00:00.000,1.66200,1.66200,1.66200,1.66200,0.0000
27.07.1997 04:00:00.000,1.66040,1.66260,1.62750,1.63320,113852.9688
28.07.1997 04:00:00.000,1.63320,1.63530,1.62350,1.62940,63251.6484
29.07.1997 04:00:00.000,1.62930,1.63370,1.62080,1.63100,134553.5156
30.07.1997 04:00:00.000,1.63140,1.64490,1.63070,1.63980,71301.8594
31.07.1997 04:00:00.000,1.64100,1.64270,1.62970,1.63150,115003.0000
01.08.1997 04:00:00.000,1.63150,1.63150,1.63150,1.63150,0.0000
02.08.1997 04:00:00.000,1.63150,1.63150,1.63150,1.63150,0.0000
03.08.1997 04:00:00.000,1.63180,1.63520,1.62480,1.63470,138003.5938
04.08.1997 04:00:00.000,1.63250,1.63430,1.62170,1.62360,52901.3789
05.08.1997 04:00:00.000,1.62370,1.63470,1.59070,1.60300,113852.9688
06.08.1997 04:00:00.000,1.60340,1.60950,1.57770,1.58890,148353.8750
07.08.1997 04:00:00.000,1.59020,1.59440,1.56680,1.58900,144903.7813
08.08.1997 04:00:00.000,1.58900,1.58900,1.58900,1.58900,0.0000
09.08.1997 04:00:00.000,1.58900,1.58900,1.58900,1.58900,0.0000
10.08.1997 04:00:00.000,1.58600,1.59450,1.58280,1.59270,73601.9219
11.08.1997 04:00:00.000,1.59260,1.59370,1.57450,1.58020,120753.1484
12.08.1997 04:00:00.000,1.58000,1.58660,1.57100,1.58400,140303.6563
13.08.1997 04:00:00.000,1.58450,1.59200,1.57770,1.59080,37950.9883
14.08.1997 04:00:00.000,1.59070,1.61270,1.58800,1.60980,132253.4531
15.08.1997 04:00:00.000,1.60980,1.60980,1.60980,1.60980,0.0000
16.08.1997 04:00:00.000,1.60980,1.60980,1.60980,1.60980,0.0000
17.08.1997 04:00:00.000,1.61050,1.61610,1.60370,1.60490,102352.6719
18.08.1997 04:00:00.000,1.60470,1.61270,1.60200,1.60390,147203.8438
19.08.1997 04:00:00.000,1.60380,1.60470,1.58920,1.59200,115003.0000
20.08.1997 04:00:00.000,1.59240,1.60070,1.58500,1.59100,83952.1875
21.08.1997 04:00:00.000,1.59070,1.61560,1.58500,1.61030,146053.8125
22.08.1997 04:00:00.000,1.61030,1.61030,1.61030,1.61030,0.0000
